normalized_text,aspect,sentiment,score,sentiment_int
kalau di pelosok seperti ini benar benar sangat disyukuri sekali terima kasih program yang sangat bermanfaat bapak presiden,Dukungan terhadap Program,positive,0.9911210536956787,0
makanan gratis untuk papua saja mereka lebih bersyukur daripada yang di kota inginnya bbm gratis dari abah hasil korupsi riza khalid,Pelaksanaan Program di Sekolah,negative,0.8397580981254578,2
saya mendukung program makanlah gratis bergizi karena adanya program ini anak saya dapat makanlah lezat setiap hari ya terima kasih bapak presiden prabowo telah mengadakan program ini,Dukungan terhadap Program,positive,0.9727749228477478,0
di sisi berbeda adanya yang mencemooh program mbg gaduh ingin membantu palestina sampai boikot ini itu,Ketidaksetujuan dan Risiko Program,negative,0.9932938814163208,2
bersemangat terima memberikan pemerintah di bawah kepemimpinan bapak presedin prabowo,Dukungan terhadap Program,positive,0.9599066376686096,0
hanya orang-orang yang bersyukur dapat menerima dengan senang dan bahagia terima memberikan bapak prabowo,Dukungan terhadap Program,positive,0.9247624278068542,0
buka mata kalian yang masih tidak terima dengan program mbg,Ketidaksetujuan dan Risiko Program,negative,0.8738914132118225,2
kami ikhlas bapak presiden utamakan kepada daerah pelosok dahulu,Dukungan terhadap Program,positive,0.8018790483474731,0
mereka sangat bersyukur ya tidak adanya mengeluh mengenai makanannya,Pelaksanaan Program di Sekolah,positive,0.9947152733802795,0
makanlah yang kenyang adik itu hasil saya berdebat sama anak abah,Pelaksanaan Program di Sekolah,negative,0.992317795753479,2
luar biasa banyak yang senang di pelosok pelosok desa terutama di desa kami terima kasih bapak prabowo,Dukungan terhadap Program,positive,0.9915207028388977,0
saya setuju sekali kalau papua diutamakan terutama yang daerah pedalaman,Dukungan terhadap Program,positive,0.9829765558242798,0
alhamdulillah turut senang uang pajak saya tersalurkan,Dukungan terhadap Program,positive,0.9863442182540894,0
halo adik-adik makanlah ya yang kenyang mudah-mudahan dengan adanya makanan gratis ini adik-adik belajarnya menjadi  lebih fokus karena perutnya sudah  kepada isi,Pelaksanaan Program di Sekolah,positive,0.8804333806037903,0
ya allah semoga sampai kepada halaman rekomendasi orang yang memiliki mulut menyukai bicara tidak membutuhkan mbg membutuhkannya lapangan bekerja sesusah itu menyadarkan pikiran orang yang sudah  sangat membenci itu sama bapak sehat selalu untuk bapak prabowo kesayangan saya,Pelaksanaan Program di Sekolah,positive,0.9425973892211914,0
alhamdulillah ya allah sehat selalu ya untuk anak negeri saya tercinta penerus bangsa kelak kalau menjadi pemimpin kelak yang amanah ya anak,Dukungan terhadap Program,positive,0.9864941835403442,0
semoga berjalan dengan baik program bapak prabowo dengan mbg,Dukungan terhadap Program,positive,0.8922901749610901,0
terima kasih bapak prabowo,Dukungan terhadap Program,positive,0.8301815986633301,0
ade saya mendapat mbg uang sakunya menjadi  utuh katanya makanannya lezat lezat,Pelaksanaan Program di Sekolah,positive,0.9962683916091919,0
hebat bapak programnya sampai kepada papua simpan generasi bangsa,Dukungan terhadap Program,positive,0.9706507325172424,0
saya tidak pernah menyesal sekalipun memilih bapak prabowo tiga sekali beliau mencalonkan diri sehat selalu bapak,Pelaksanaan Program di Sekolah,positive,0.9884048700332642,0
saya ikhlas dana apbn di pakai untuk makanlah bergizi bersekolah rakyat dan semuanya yang menyangkut kepentingan rakyat menengah ke Bawah,Ketidaksetujuan dan Risiko Program,neutral,0.4271044433116913,1
allhamdulilah sudah sampai kepada papua kasihan anak anak kalau ingin bersekolah tidak makanlah nanti tidak fokus belajarnya,Pelaksanaan Program di Sekolah,negative,0.9923394918441772,2
sehat terus bapak prabowo,Dukungan terhadap Program,positive,0.9759218096733093,0
mantap bu guru menjadi  panutan untuk murid dan masyarakat harus bersyukur dengan adanya makanlah gratis anak bersekolah akan dapat menjamin anak bersekolah tidak kelaparan,Pelaksanaan Program di Sekolah,positive,0.9947336912155151,0
terima kasih bapak prabowo sehat sehat panjang umur selalu dalam lindungan allah,Dukungan terhadap Program,positive,0.9226758480072021,0
bermanfaat di tempat yang tepat,Ketidaksetujuan dan Risiko Program,positive,0.9717079401016235,0
itu melihat anak abah anak bangsa menjadi  bersemangat belajar dan fokus dalam belajar setelah makanlah gratis dari bapak prabowo,Pelaksanaan Program di Sekolah,positive,0.9749612808227539,0
ya allah berikan saya gaji 3 juta hari maka mereka menjaga turut merasakan kenyang nya,Ketidaksetujuan dan Risiko Program,positive,0.9676049947738647,0
saya lebih mendukung mbg ini diberikan kepada anak papua,Ketidaksetujuan dan Risiko Program,positive,0.9063132405281067,0
sementara di planet berbeda tetap adanya yang mengatakan mengapa mbg menunya mi padahal semua menu mbg telah dihitung dapat ahli gizi memang dasarnya saja pembenci akan juga  pembenci,Ketidaksetujuan dan Risiko Program,negative,0.9885580539703369,2
yang mengatakan makanlah gratis tidak penting tolong buka mata kalian masih banyak orang yang bersyukur mendapat makanlah gratis melihat dari cara mereka makanlah dari cara beliau tersenyum saat menerima makanan itu sebahagia itu lo mereka belajar bersyukur dari hal kecil seperti ini,Pelaksanaan Program di Sekolah,positive,0.8388042449951172,0
terima kasih bapak prabowo,Dukungan terhadap Program,positive,0.8301815986633301,0
ya allah bapak prabowo terlalu baik beliau memberikan makanlah lo bapak terima kasih anak saya juga  mendapat meskipun beliau tingal di rumah nenek nya dan nenek nya terkena strok terkadang  anak saya tidak sarapan pagi tetapi alhamdulillah adanya mendapat rezeki makanlah gratis ini terima memberikan bapak semoga bapak selalu sehat dan panjang umur,Pelaksanaan Program di Sekolah,positive,0.8009731769561768,0
masya allah senang melihatnya programnya berjalan dengan baik terima kasih bapak prabowo,Dukungan terhadap Program,positive,0.9872315526008606,0
masya allah hepi sekali melihat anak anak tersenyum bersemangat bahagia bapak prabowo sehat sehat ya agar dapat terus memberikan kebahagiaan kepada masyarakat dan anak anak bangsa,Dukungan terhadap Program,positive,0.9803043007850647,0
yang tidak mendukung mbg melihat ini deh,Ketidaksetujuan dan Risiko Program,negative,0.9964314699172974,2
mbg katanya tidak bermanfaat ini kalian dapat melihat memiliki mata kan,Ketidaksetujuan dan Risiko Program,negative,0.9950758814811707,2
untuk yang tidak setuju mbg melihat tersenyum anak-anak ini untuk pengelola mbg semoga selalu amanah,Ketidaksetujuan dan Risiko Program,positive,0.8837036490440369,0
alhamdulillah senang melihat senyum kalian anak-anak hebat para pendidik yang hebat,Dukungan terhadap Program,positive,0.993759036064148,0
alhamdulillah ya allah semoga anak anak indonesia menjadi anak anak yang pintar dan hebat terima memberikan bapak prabowo gibran sebagai benar seorang pembayar pajak saya ikhlas,Dukungan terhadap Program,positive,0.9848191738128662,0
alhamdulillah masya allah senang sekali melihatnya saya juga yang turut bekerja di mbg juga merasa dihargai kami para relawan juga tidak kalah berjuangnya tengah malam berangkat terkadang anak menyukai tetapi  adanya juga wali murid yang rewel agak nyinyir sangat disayangikan dengan wali murid yang seperti itu kami juga sangat berterima kasih kepada bapak prabowo yang telah mengadakan program mbg ini berkat bapak indonesia juga membantu banyak membuka lapangan pekerjaan terima kasih bapak sehat,Dukungan terhadap Program,positive,0.9886142015457153,0
jujur setuju sekali mbg untuk di daerah tertinggal saja di ibukota sepertinya tidak usah maaf anak saya setiap mendapat mbg tidak dimakan karena tidak sesuai memang agak sulit begitu juga  teman-temannya beliau tetap makan bekalnya karena tetap saya bekali untuk untuk jam istirahat pertama dan kedua tidak apa-apa ikhlas sekali untuk anak-anak daerah pedalaman mereka sangat menyukai kita juga  suka melihatnya bukan menolak rezeki tetapi ternyata masih banyak yang membutuhkan,Pelaksanaan Program di Sekolah,positive,0.9805833101272583,0
tepat sasaran saya benar satu orang tua yang sangat bersyukur dan terberkati dengan adanya program mbg ini tuhan yesus senantiasa berkati bapak presiden dan mas wakil presiden,Dukungan terhadap Program,positive,0.9847316741943359,0
makanlah yang lahap ya adik,Pelaksanaan Program di Sekolah,positive,0.9568642973899841,0
makanlah yang lezat ya adik-adik penerus bangsa,Pelaksanaan Program di Sekolah,positive,0.9915302991867065,0
terima kasih bapak presiden prabowo atas program bapak saya sebagai orang tua sangat-sangat bersyukur berterima kasih karena sd membantu mengurangi beban kami saya sebagai orang tua,Dukungan terhadap Program,positive,0.9798107743263245,0
sama syalloh senang melihat nya sampai menangis saya,Pelaksanaan Program di Sekolah,positive,0.9758169054985046,0
program makanlah bergizi gratis ini sangat-sangat bermanfaat,Pelaksanaan Program di Sekolah,positive,0.993762195110321,0
sehat selalu presiden prabowo subianto,Dukungan terhadap Program,positive,0.9746398329734802,0
para pejabat kamu melihat ini semua apa tidak malu menaikkan gaji tiga juta per hari,Ketidaksetujuan dan Risiko Program,negative,0.9915058016777039,2
programnya sudah sangat baik yang memasak tolong memberikan yang terbaik ya untuk anak jangan dikorupsi presiden disalahkan terus-menerus kalau adanya yang basi lah lauknya tidak layak lah,Pelaksanaan Program di Sekolah,negative,0.9870476722717285,2
bantuan bentuk apa pun akan terasa bermanfaat ketika tepat sasaran yaitu bagi yang sangat memerlukan,Dukungan terhadap Program,positive,0.9396410584449768,0
tepat sasaran mbg nya tidak seperti di kampung saya malahan banyak yang mengeluh,Dukungan terhadap Program,negative,0.9914975762367249,2
mbg ini untuk siswa-siswa yang memang tahu merasa syukur tidak menghujat yang biasa mendapat makanan lezat pasti menghujat padahal anak-anak berbeda tidak seberuntung yang berbeda gizinya cukup,Pelaksanaan Program di Sekolah,negative,0.5099555850028992,2
alhamdulillah makanlah gratis untuk anak-anak yang membutuhkan sudah terlaksana menikmati ya adik-adik makanlah gratisnya,Pelaksanaan Program di Sekolah,positive,0.9776025414466858,0
senang sekali melihat nya,Dukungan terhadap Program,positive,0.9953342080116272,0
memuji tuhan terima kasih bapak presiden semoga bapak sehat selalu,Dukungan terhadap Program,positive,0.9023450016975403,0
semoga dari pusat sampai kepada pemasok semuanya amanah ya untuk mbg ini insya allah kami ikhlas kalau sama-sama amanah demi anak-anak makanlah lezat dan bergizi,Dukungan terhadap Program,positive,0.9948118925094604,0
adik tersenyum kalian indah sekali,Pelaksanaan Program di Sekolah,positive,0.9917051792144775,0
bersyukur atas perhatian pemerintah kurang dan lebihnya kita harus terima,Dukungan terhadap Program,positive,0.958755373954773,0
kalau yang menerima anak-anak yang pandai bersyukur begini kan rasanya itu ikhlas sekali ini juga bantuan tetap sasaran,Dukungan terhadap Program,positive,0.9062069058418274,0
bapak prabowo tulus sekali,Pelaksanaan Program di Sekolah,positive,0.9865617156028748,0
sangat tepat sasaran sehat selalu bapak presiden atas program nya sehat selalu bapak gbu,Dukungan terhadap Program,positive,0.9776685237884521,0
rakyat bahagia pendengung meronta-ronta,Dukungan terhadap Program,negative,0.9936631917953491,2
mereka menjadi bersemangat untuk bersekolah,Pelaksanaan Program di Sekolah,positive,0.9361443519592285,0
untuk mereka saja kami ikhlas dari sama-sama di memberikan yang tidak bersyukur dan tidak di makanlah,Dukungan terhadap Program,negative,0.9647179245948792,2
tolong ya yang telah di amanah ii program ini tolong sekali jangan mengorupsi yang amanah ya terima kasih,Dukungan terhadap Program,negative,0.9481697678565979,2
utamakan yang daerah pelosok-pelosok dahulu bapak untuk makanlah gratis,Dukungan terhadap Program,positive,0.5246202945709229,0
makanlah yang banyak adik menikmati hasil kami bersaing sama anak abah dan adu mulut sama bapak saya,Pelaksanaan Program di Sekolah,negative,0.6224457025527954,2
makanlah yang lahap ya adik,Pelaksanaan Program di Sekolah,positive,0.9568642973899841,0
mana ini yang mengatakan mbg tidak adanya gunanya melihat ini woi buka mata,Ketidaksetujuan dan Risiko Program,negative,0.9965672492980957,2
terima kasih bapak prabowo beserta mntri dan semua jajaran tim merah putih program yang sangat sangat baik dan br manfaat sekarang saya mengerti jika bapak prabowo mengutus mas wakil presiden br tugas br kantor di papua saya br berharap mas wakil presiden dapat mengobati luka anak papua yang tr lalu lama kurang perhatian,Dukungan terhadap Program,positive,0.9068953394889832,0
alhamdulillah mereka yang benar benar memerlukan terima memberikan bapak prabowo,Dukungan terhadap Program,positive,0.7724647521972656,0
menurutq lebih di fokuskan untuk anak di pedalaman saja misalnya di daerah tidak perlu semua cukup didata yang sekolahnya banyak anak yang kekurangan dana selebihnya untuk biaya pendidikan anak ini,Pelaksanaan Program di Sekolah,negative,0.6319218873977661,2
saya yang paling setuju di era lingkungan tidak setuju mbg tidak pernah ingin adu berdebat sama mereka karena saya pernah mengajar di perbatasan kalimantan barat masya allah mereka hanya makanlah seadanya sayur rebung jamur daun singkong terkadang  hidangan istimewa daging itu hanya bisa mereka rasakan kalau adanya acara-acara besar kalau memang di kota-kota tidak menyukai cukuplah mbg itu di daerah terpencil,Ketidaksetujuan dan Risiko Program,positive,0.7171189188957214,0
masih heran sama pembenci bapak prabowo sebagus ini program nya masih saja benar di mata mereka,Dukungan terhadap Program,negative,0.9848029017448425,2
tolong untuk panitia mbg kami dari pesawaran bersekolah bersekolah kami masih banyak yang belum dapat menikmati program mbg dari pemerintah tolong wujudkan,Ketidaksetujuan dan Risiko Program,neutral,0.48442110419273376,1
alhamdulillah ya allah bersyukur sekali adanya program ini terima kasih banyak bapak presiden,Dukungan terhadap Program,positive,0.9785782098770142,0
sehat dan tumbuhlah menjadi  anak-anak penerus bangsa,Pelaksanaan Program di Sekolah,positive,0.9354142546653748,0
tolong jangan di korupsi dana nya mereka benar senang dengan mbg,Ketidaksetujuan dan Risiko Program,negative,0.5102555155754089,2
program ini sangat baik sekali hanya saja terlalu banyak orang terlalu serakah sehingga anggarannya banyak di pangkas,Ketidaksetujuan dan Risiko Program,negative,0.9555779695510864,2
inilah tujuan utama bapak presiden,Dukungan terhadap Program,neutral,0.7406495809555054,1
sepengamatan saya atau di lingkungan yang saya temui bersekolah di daerah kota beberapa guru tidak mendukung mbg ini begitu pula para siswanya entah itu dari segi makanannya ataupun guru yang merasa terbebani diberikan tugas mengatur mbg di bersekolah tetapi  sangat berbeda di daerah pelosok mereka sangat menunggu mbg ini masuk kepada bersekolah mereka intinya apa pun programnya yang baik harus di mendukung bukan di jelek an atau di olok,Ketidaksetujuan dan Risiko Program,negative,0.9282267689704895,2
